temperature_c,residence_time_s,steam_hc_kgkg,pressure_bar,ramp_exponent,x_c2h6,s_c2h4_mol,heat_MJ_per_kg_ethane,y_c2h4_kg_per_kg_ethane,y_ch4_kg_per_kg_ethane,y_h2_kg_per_kg_ethane,y_c2h2_kg_per_kg_ethane,y_c3h6_kg_per_kg_ethane,y_c3h8_kg_per_kg_ethane,carbon_residual,hydrogen_residual,oxygen_residual
769.5757888106049,0.2349983110029811,0.08523837203992467,4.757551215898097,3.732124406946915,0.03636670412516374,0.9798284086850522,0.6743552813270326,0.0332441577754956,0.0006705871968809974,0.0023510483982889605,1.1436019028900273e-05,0.0,5.604595459519781e-05,0.0,0.0,1.5606514394299125e-15
867.1065609633622,0.11834484989832113,0.5167601795554333,3.5177878765759587,1.4775615527220634,0.3052824780474568,0.9662411772072964,2.5596048729991936,0.2752002247487107,0.008433097324129495,0.01944088485756107,0.00107978324028349,0.0,0.0010050128421929146,-1.6653345369377348e-15,-1.1497283248959254e-16,3.089109260699161e-15
989.223248900279,0.11617195018945632,0.4543662557358579,3.0184436057114414,3.676683851974045,0.7791585462651553,0.9120371107289468,5.308954030396245,0.6629789099732756,0.04824603597626511,0.047449802682283916,0.017931067730810442,0.0,0.0023197556991554867,3.774758283725532e-15,-3.0721270747871127e-15,-5.269962181632374e-15
808.1694047407232,0.10930855568133938,0.6903950563893672,2.464044854159056,3.190002519205159,0.04433056071125974,0.9806820172510572,1.101791001724193,0.040559519442544344,0.0006956138880076012,0.002880659997740653,3.3550936387127385e-05,0.0,9.022535689418673e-05,2.6645352591003757e-15,8.555842988876064e-16,-3.853659923768238e-15
884.9272070310985,0.44443538609155014,0.3163321239791701,4.343898168528495,0.6336766878492823,0.74387258530956,0.9089155116796097,4.358881670004908,0.630788015228836,0.059011299156477126,0.04314369985516404,0.009630071859742503,0.0,0.0012211982207982561,1.2212453270876722e-14,1.5105030729866544e-15,-3.595537984739689e-14
858.3723795524182,0.24159973259425047,0.6980180632057416,1.120417795604449,3.882152163873783,0.20829093350396943,0.967665305872396,2.158295438846556,0.18804288313140435,0.00503380239697575,0.01335697055336334,0.0008791068682178723,0.0,0.0008266229938223963,1.4876988529977098e-14,-2.7508300577377417e-14,-7.623148742473782e-15
852.5209120983486,0.0943691110315277,0.6871437838679217,4.113097471450843,3.106776606349308,0.11120188983279033,0.9741357155418213,1.6703716929275194,0.10106318923074441,0.002352098190267147,0.007154649738040014,0.00018337230873734695,0.0,0.0003419333815921745,2.2426505097428162e-14,8.352863592703496e-15,-3.252390796778161e-14
888.550442294873,0.056189379655339704,0.05835267405270272,2.19258573394078,3.007440928666687,0.11627071044862847,0.9569567923549195,1.5504405183259797,0.10380637371902791,0.0039046226365710476,0.007280343840443131,0.00026114911207535775,0.0,0.0008201199773265643,3.9968028886505635e-15,-1.8351977425882453e-14,6.6966588703751125e-15
833.147906352297,0.35912326613845336,0.49635962588537236,4.899154293379228,3.304526802907272,0.22981320132281668,0.9743846169483088,2.0222874307812133,0.20891362075611294,0.005136180543029618,0.014767676513112667,0.0004087209650212566,0.0,0.0005151418096115149,-1.887379141862766e-15,1.3919452248182448e-15,3.2160727282720228e-15
942.3310339864394,0.026012024027497173,0.6292240307594141,1.8704841106809558,1.0168348678934946,0.38822235029477115,0.9412879315956896,3.4192375481783612,0.3409293493095094,0.016135618100801965,0.02417190943157427,0.0039586759115392165,0.0,0.002691358047372991,-4.440892098500626e-15,-1.096441178883978e-15,8.245184352655052e-15
783.7245618419763,0.8057027806237544,0.2426298896051002,4.1954457338673175,2.0485820191788107,0.22254553511788433,0.9770154245067896,1.6445775138618453,0.2028531099345945,0.004750735760201339,0.014323215489207406,0.00022581755729385997,0.0,0.0003542308650512734,-1.5543122344752192e-15,-1.3042308838189787e-16,7.538752081349709e-15
826.8194706979347,0.5123642020248014,0.1943567906615873,2.5599623025282088,1.2266265323647103,0.43487261831004154,0.9652657502911385,2.7917077516214577,0.39162492484940725,0.013364629305203563,0.027534352869940628,0.0013395423909491604,0.0,0.0009382408605511809,1.3322676295501878e-15,8.01505372803633e-16,-6.84449396215835e-15
