temperature_c,residence_time_s,steam_hc_kgkg,pressure_bar,ramp_exponent,x_c2h6,s_c2h4_mol,heat_MJ_per_kg_ethane,y_c2h4_kg_per_kg_ethane,y_ch4_kg_per_kg_ethane,y_h2_kg_per_kg_ethane,y_c2h2_kg_per_kg_ethane,y_c2h6_kg_per_kg_ethane,y_co_kg_per_kg_ethane,y_co2_kg_per_kg_ethane,y_c3_kg_per_kg_ethane,y_c4plus_kg_per_kg_ethane,carbon_residual,hydrogen_residual,oxygen_residual,mass_residual
827.8145468836777,0.10791690428324606,0.6825002507840027,3.711024896508491,2.37970503268226,0.04982605784667926,0.9610029949001646,1.235374925224416,0.04467274440692945,0.0007295034927839036,0.003214290695960744,2.371921742920499e-05,0.9501739421533207,6.744886870106781e-09,1.3458865867577853e-13,8.711252494681996e-05,0.0010819816711031018,9.725553695716371e-14,8.797658735599983e-15,-1.3000620542863527e-13,1.3322676295501878e-15
772.6144726465841,1.0146899511986296,0.5696797352632529,3.421770514980664,2.2678371764463003,0.08604689957030864,0.9602090673509357,1.0492270337663847,0.07708367182865516,0.0012436725747973002,0.005562747363874189,3.865918857649505e-05,0.9139531004296914,8.197962495602462e-08,4.361002403870273e-12,0.00023575164242668027,0.0018752402711880848,-5.10702591327572e-15,-1.2364257798507097e-15,8.756721964839902e-15,4.440892098500626e-16
887.2839900628052,0.5235309827660516,0.009818212931906439,3.1658006425947556,1.5040459235816657,0.558089362511316,0.8793186038961582,3.4188257728944516,0.45783751000957545,0.030851081939529127,0.034112919948712656,0.0013107300671422605,0.441910637488684,1.866908388010085e-06,1.826898411631426e-11,0.011213445601008752,0.022735013070634563,-2.731148640577885e-14,1.0423564154838856e-13,1.1072108478450058e-13,2.220446049250313e-16
890.6971598498741,0.024670834670590266,0.3276804080599299,4.4516787183022295,1.8586112090053932,0.06547648684657148,0.9444793496284531,1.4777299284605647,0.05769513588969251,0.0013897817020533095,0.004153094995571078,5.086460064078512e-05,0.9345235131534285,8.042329095436608e-09,1.0637192273297333e-13,0.00021573229397623455,0.0019325975158514016,5.861977570020827e-14,-2.5716702682417605e-13,4.851304038090594e-14,4.440892098500626e-16
945.2813122379764,0.08420347543786952,0.5417664703119776,3.9544425381391015,3.547001276201494,0.3866090579026785,0.9274531405350712,3.366311548936605,0.33452252457257214,0.011707977196155865,0.024544924221852206,0.0017894013845680247,0.6133909420973215,7.453004138653227e-06,1.1905827152640162e-09,0.004485632946070035,0.009424805205714518,-1.3100631690576847e-14,8.189545976482863e-14,-2.3081115497169232e-14,4.440892098500626e-16
958.2216328306635,0.10936581350656477,0.16318096188258757,2.5256531339812938,0.48209966450874553,0.8594675191733048,0.8190800050743625,5.1664167047443925,0.6567758231685505,0.06545345779748238,0.05329385791080386,0.011550783833940549,0.14053248082669517,0.00020214892280957705,6.297893652692428e-08,0.010817069840133904,0.06139627429243473,8.415490526658687e-14,-2.771167491346497e-13,-4.5448174814551314e-14,6.661338147750939e-16
916.2027928822156,0.07902004404183394,0.04149258292271968,2.1282677915564716,2.7445735877341075,0.19414355256794702,0.9282660093631909,2.0042401180892786,0.1681344799629526,0.005669129118103382,0.01218176627546263,0.0003162478451311465,0.805856447432053,5.216495166899141e-08,3.126298145478809e-13,0.001713012277952158,0.006061370319929587,2.717825964282383e-13,-1.0630333057583127e-12,4.448397469490345e-14,-1.1102230246251565e-16
948.1101980999401,0.8602050680785213,0.1623080590334268,3.885346919251106,2.951627924676681,0.8472224561591263,0.7737014984566399,4.861172165857663,0.6115504090890692,0.09061754506506825,0.04981159015425962,0.009224506353567398,0.1527775438408737,0.0003255019396011584,1.4240927271454495e-07,0.014319585524084218,0.07147645744672158,-1.078026556911027e-13,4.660947950100953e-13,-1.0675266152912655e-13,6.661338147750939e-16
803.004391145143,0.19362330854573367,0.32192686813319693,1.4984246157246863,3.352178777763254,0.028264135631980603,0.9622825636949841,0.8648764822803512,0.025374628323519645,0.00039805552041487636,0.001824139002552397,7.500506554924448e-06,0.9717358643680194,4.89850890435047e-10,2.595374848405479e-15,3.251951019004479e-05,0.0006142287810864503,2.886579864025407e-15,6.27714736347513e-16,-3.719001458659169e-15,8.881784197001252e-16
983.8555371029485,0.06221769454559629,0.06475177583827514,2.1168569797501204,2.7113053223312518,0.5514734781024809,0.8992643551978826,3.925907263710708,0.46267216731956157,0.024302326739495908,0.034481824301208386,0.003268929260178198,0.44852652189751907,4.120557868643298e-06,1.4341827315613498e-10,0.008614836826053567,0.017984034586572807,-5.454525719983394e-13,2.1802380453166586e-12,-3.0764949837924917e-13,8.881784197001252e-16
